,Name,Price,Unit,Packet Size,Supermarket,Comparable Price
1841,Landbeck / Aldi Nord Mini Schinken-Pfefferlinge,2.79,100 Gramm,Packung 300 Gramm,aldi-nord,0.93
1842,"Mucci Waffelhörnchen Erdbeer, 6 Stück a 120 ml",1.49,100 ml,Packung 720 ML,aldi-nord,0.207
1843,Aldi Nord Baguette Kräuterbutter,0.39,100 Gramm,Folie 175 Gramm,aldi-nord,0.22
1844,Choco / Aldi Nord Pindas,1.39,100 Gramm,Beutel 400 Gramm,aldi-nord,0.35
1845,Eldena Hautpflegecreme,1.29,100 Gramm,Dose 200 Gramm,aldi-nord,0.65
1846,Delikato Feine Sauce Tomaten Sahne,0.79,100 ml,Getränkekarton 300 ML,aldi-nord,0.26
1847,Gourmet Fruits de Mer / Aldi Nord Garnelen Spieße,6.99,100 Gramm,Packung 440 Gramm,aldi-nord,1.59
1848,Eskimo / Aldi Nord Knusperfilet Broccoli Käse,1.99,100 Gramm,Packung 400 Gramm,aldi-nord,0.49800000000000005
1849,"Milsa BiACtiv Pur,  4 x 150 g",0.75,100 Gramm,Packung 600 Gramm,aldi-nord,0.13
1850,"Milsa Voll fit Probiotischer Joghurtdrink Himbeere,  6 x 125 g",1.49,100 Gramm,Packung 750 Gramm,aldi-nord,0.199
1851,Fjördens Feines Lachsfilet in Pesto Sauce,1.99,100 Gramm,Dose 200 Gramm,aldi-nord,1.0
1852,Fjördens Feines Lachsfilet in Chili-Cranberry-Sauce,1.99,100 Gramm,Dose 200 Gramm,aldi-nord,1.0
1853,Albona Genießerkuchen Schokolade,0.79,100 Gramm,Packung 1000 Gramm,aldi-nord,0.079
1854,Goldähren Paniermehl,4.99,100 Gramm,Packung 400 Gramm,aldi-nord,1.248
1855,Trader Joes Rindersteaks küchenfertig zubereitet,3.99,100 ml,Flasche Glas 0.7 L,aldi-nord,0.5700000000000001
1856,Rückforth Advocaat Eierlikör,1.79,100 Gramm,Packung 250 Gramm,aldi-nord,0.72
1857,Gut Bio Veggie Bolognese,1.09,100 Gramm,Tafel 200 Gramm,aldi-nord,0.55
1858,Chateau Nuss Schokolade Rum Trauben Nuss,0.55,100 ml,Flasche Glas 250 ML,aldi-nord,0.22
1859,Delikato Barbeque Sauce,2.89,100 ml,Packung 1700 ML,aldi-nord,0.16999999999999998
1860,Mucci Eis Sorbettiera Panna Cioccolato,0.65,100 ml," 3 L, 6 x 0,5 L",aldi-nord,0.022
1861,Quellbrunn / Aldi Nord Mineralwasser medium,1.99,100 ml,Spenderflasche 50 ML,aldi-nord,3.98
1862,Trader Joes Walnusskernhälften Walnusskerne,1.29,100 Gramm,Dose 125 Gramm,aldi-nord,1.03
1863,Feurich Brot Chips Sesam,0.89,100 Gramm,Beutel 250 Gramm,aldi-nord,0.36
1864,Güldenhof Truthahnsalami Klassik,1.49,100 Gramm,Packung 125 Gramm,aldi-nord,1.19
1865,Güldenhof Truthahnsalami Pfeffer,1.49,100 Gramm,Packung 125 Gramm,aldi-nord,1.19
1866,"Milsa Voll fit Probiotischer Joghurtdrink Erdbeere,  6 x 125 g",1.49,100 Gramm,Packung 750 Gramm,aldi-nord,0.199
1867,Aldi Nord Saletti Salami-Snack Klassik 2 x 25 g,0.55,100 Gramm,Packung 50 Gramm,aldi-nord,1.1
1868,"Milsa BiACtiv Vanille,  4 x 150 g",0.75,100 Gramm,Packung 600 Gramm,aldi-nord,0.13
1869,"Milsa Voll fit Probiotischer Joghurtdrink Vanille,  6 x 125 g",1.49,100 Gramm,Packung 750 Gramm,aldi-nord,0.199
1870,Tamara Konfitüre extra Erdbeer Rhabarber 50% Frucht,0.99,100 Gramm,Glas 450 Gramm,aldi-nord,0.22
1871,Herzog Alba Sekt halbtrocken,2.89,100 ml,Flasche Glas 0.75 L,aldi-nord,0.385
1872,Mümmelmann Jagdbitter Kräuterlikör,4.99,100 ml,Flasche Glas 0.7 L,aldi-nord,0.713
1873,Ofterdinger Metzger Pikanter Fleischsalat,0.79,100 Gramm,Becher 200 Gramm,aldi-nord,0.4
1874,Gut Drei Eichen Gutsherren Grobe Leberwurst,2.39,100 Gramm,Folie 400 Gramm,aldi-nord,0.6
1875,Gut Drei Eichen Gutsherren Schinkenmettwurst,2.39,100 Gramm,Folie 400 Gramm,aldi-nord,0.6
1876,Gut Drei Eichen Gutsherren Jagdwurst,2.39,100 Gramm,Folie 400 Gramm,aldi-nord,0.5980000000000001
1877,Diadem Gelier Zucker 2 : 1,0.59,100 Gramm,Packung 500 Gramm,aldi-nord,0.118
1878,Eskimo / Aldi Nord Alaska Seelachs Portionsfilets in Panade,3.79,100 Gramm,Packung 800 Gramm,aldi-nord,0.47400000000000003
1879,Jacks Farm Hähnchen Chicken Wings Barbecue,2.99,100 Gramm,Beutel 750 Gramm,aldi-nord,0.399
1880,Scholetta / Aldi Nord Mandel Pralinen,1.39,Preis pro 100 Stück,Dose 200 Stück,aldi-nord,0.7
1881,Milsani Kräuterquark,0.55,100 Gramm,Becher 200 Gramm,aldi-nord,0.28
1882,Milsani Sour Creme,0.55,100 Gramm,Becher 200 Gramm,aldi-nord,0.28
1883,Gut Bio Sellerie Salat,0.85,100 ml,Glas 370 ML,aldi-nord,0.23
1884,Gut Bio Karotten Salat,0.85,100 ml,Glas 370 ML,aldi-nord,0.23
1885,Gut Bio Früchte Joghurt Orange Mango,0.39,100 Gramm,Becher 150 Gramm,aldi-nord,0.26
1886,Gut Bio Früchte Joghurt Heidelbeer Holunder,0.39,100 Gramm,Becher 150 Gramm,aldi-nord,0.26
1887,Chateau Schokolade Kaffee Sahne,1.09,100 Gramm,Packung 200 Gramm,aldi-nord,0.55
1888,Holstensegen Rosmarin Kartoffeln mit extra Rosmarin Pesto,1.09,100 Gramm,Packung 530 Gramm,aldi-nord,0.20600000000000002
1889,Putzmeister Küchen Reiniger Spray,1.19,100 ml,Sprühflasche 750 ML,aldi-nord,0.159
1890,Putzmeister Universal Reiniger Spray,1.19,100 ml,Sprühflasche 750 ML,aldi-nord,0.159
1891,Alpspitz Emmentaler gerieben,1.49,100 Gramm,Beutel 250 Gramm,aldi-nord,0.6
1892,Satessa Slipeinlagen normal,1.19,Preis pro 100 Stück,Packung 50 Stück,aldi-nord,2.38
1893,Bauernglück Frisches Puten-Brustfilet Teilstück,5.99,100 Gramm,Schale 1000 Gramm,aldi-nord,0.599
1894,Bauernglück Schinkenschnitzel,2.99,100 Gramm,Packung 500 Gramm,aldi-nord,0.5980000000000001
1895,River Eistee Zitrone,1.69,100 ml,Pack 3 L,aldi-nord,0.05600000000000001
1896,River Eistee Pfirsich,1.69,100 ml,Pack 3 L,aldi-nord,0.05600000000000001
1897,River Eistee Pfirsich,0.49,100 ml,Pet-Flasche 1.5 L,aldi-nord,0.033
1898,River Eistee Zitrone,0.49,100 ml,Pet-Flasche 1.5 L,aldi-nord,0.033
1899,Ravini Asti Spumante D.O.C.G.,3.99,100 ml,Flasche Glas 0.75 L,aldi-nord,0.532
1900,Collinetta Prosecco DOC,2.69,100 ml,Flasche Glas 0.75 L,aldi-nord,0.359
1901,Holstensegen Potato Wedges,1.49,100 Gramm,Beutel 750 Gramm,aldi-nord,0.199
1902,Holstensegen Kartoffelpuffer gekühlt,1.29,100 Gramm,Packung 300 Gramm,aldi-nord,0.43
1903,Gut Bio Gemüsepfanne Französiche Art,1.99,100 Gramm,Beutel 600 Gramm,aldi-nord,0.33199999999999996
1904,Gut Bio Gemüsepfanne Chinesische Art,1.99,100 Gramm,Beutel 600 Gramm,aldi-nord,0.33199999999999996
1905,Biscotto Danish Cookies Kokosflocken und Blaubeere,1.89,100 Gramm,Packung 150 Gramm,aldi-nord,1.26
1906,Biscotto Danish Cookies Ingwer,1.89,100 Gramm,Packung 150 Gramm,aldi-nord,1.26
1907,Biscotto Danish Cookies Milch- und Zartbitterschokolade,1.89,100 Gramm,Packung 150 Gramm,aldi-nord,1.26
1908,Jacks Farm Hähnchen Medaillons Caprese,3.99,100 Gramm,Packung 500 Gramm,aldi-nord,0.798
1909,Jacks Farm Hähnchen Mini Schnitzel,2.99,100 Gramm,Packung 500 Gramm,aldi-nord,0.5980000000000001
1910,fishfinesse Alaska Seelachs Portionsfilets Müllerin Art,4.69,100 Gramm,Beutel 800 Gramm,aldi-nord,0.5860000000000001
1911,Fishfinesse Pazifische Schollen Filets Garnelen-Weißwein-Champignon,2.99,100 Gramm,Packung 325 Gramm,aldi-nord,0.92
1912,Eskimo Backstäbchen,1.99,100 Gramm,Packung 405 Gramm,aldi-nord,0.491
1913,Landbeck Bockwurst,2.39,100 Gramm,Doppelpackung 400 Gramm,aldi-nord,0.5980000000000001
1914,Landbeck Saletti Mini Salami Klassik,0.49,100 Gramm,Vakuum 50 Gramm,aldi-nord,0.98
1915,Landbeck Saletti Mini Salami Pikant,0.49,100 Gramm,Vakuum 50 Gramm,aldi-nord,0.98
1916,Landbeck / Aldi Nord Wiener Würstchen,6.49,100 Gramm,Packung 1000 Gramm,aldi-nord,0.649
1917,Ofterdinger Brotaufstrich Ei Bacon,0.89,100 Gramm,Becher 150 Gramm,aldi-nord,0.59
1918,Ofterdinger Metzger Joghurt Fleischsalat,0.79,100 Gramm,Becher 200 Gramm,aldi-nord,0.4
1919,Ofterdinger Aldi Guacamole Avocadocreme Knoblauch,1.79,100 Gramm,Becher 150 Gramm,aldi-nord,1.19
1920,Ofterdinger Aldi Delikatess Heringssalat mit Kräutern,0.99,100 Gramm,Becher 250 Gramm,aldi-nord,0.4
1921,Ofterdinger Aldi Delikatess Heringssalat mit Roter Beete Gurken,0.99,100 Gramm,Becher 250 Gramm,aldi-nord,0.4
1922,Ofterdinger / Aldi Hummus Pikant,0.99,100 Gramm,Becher 200 Gramm,aldi-nord,0.5
1923,Ofterdinger / Aldi Hummus Natur,0.99,100 Gramm,Becher 200 Gramm,aldi-nord,0.5
1924,Ofterdinger / Aldi Hummus Kürbis,0.99,100 Gramm,Becher 200 Gramm,aldi-nord,0.5
1925,Ofterdinger Aldi Nord Nudelsalat Picanto Rosso,1.59,100 Gramm,Becher 500 Gramm,aldi-nord,0.318
1926,Ofterdinger Aldi Nord Nudelsalat mit Schinkenwurst,1.59,100 Gramm,Becher 500 Gramm,aldi-nord,0.318
1927,Gut Drei Eichen Deutsches Corned Beef mit grünem Pfeffer,1.69,100 Gramm,Packung 200 Gramm,aldi-nord,0.85
1928,Gut Drei Eichen Deutsches Corned Beef mit Chili,1.69,100 Gramm,Packung 200 Gramm,aldi-nord,0.85
1929,Gut Drei Eichen Deutsches Corned Beef Klassik,1.69,100 Gramm,Packung 200 Gramm,aldi-nord,0.85
1930,Gut Drei Eichen Hausmacher Rotwurst,1.79,100 Gramm,Glas 250 Gramm,aldi-nord,0.72
1931,Gut Drei Eichen Herzhaft & Lecker Schinken Sülze mit grünem Pfeffer,1.69,100 Gramm,Packung 180 Gramm,aldi-nord,0.94
1932,Güldenhof Truthahnsalami Pfeffer Paprika,1.49,100 Gramm,Packung 125 Gramm,aldi-nord,1.19
1933,Güldenhof Geflügelwürstchen,1.99,100 Gramm,Glas 550 Gramm,aldi-nord,0.362
1934,Goldähren Glutenfreies Brot dunkel,2.19,100 Gramm,Folie 400 Gramm,aldi-nord,0.548
1935,Goldähren Weltmeister Brot gesschnitten,1.59,100 Gramm,Folie 750 Gramm,aldi-nord,0.21200000000000002
1936,Goldähren Disney Küchen Pausenbrot für Abenteurer,0.89,100 Gramm,Packung 400 Gramm,aldi-nord,0.223
1937,Gut Bio Hofkäse Gouda,1.65,100 Gramm,Packung 200 Gramm,aldi-nord,0.83
1938,Gut Bio Fruchtquark Himbeere,0.59,100 Gramm,Becher 150 Gramm,aldi-nord,0.393
1939,Gut Bio Haferpops,1.99,100 Gramm,Packung 375 Gramm,aldi-nord,0.5309999999999999
1940,Gut Bio Studentenfutter,3.89,100 Gramm,Packung 300 Gramm,aldi-nord,1.3
1941,Gut Bio Nussmix,3.89,100 Gramm,Packung 300 Gramm,aldi-nord,1.3
1942,Gut Bio Cashew Kerne,3.89,100 Gramm,Packung 300 Gramm,aldi-nord,1.3
1943,Gut Bio Kürbiskerne,1.79,100 Gramm,Packung 175 Gramm,aldi-nord,1.02
1944,Gut Bio Sonnenblumenkerne,1.79,100 Gramm,Packung 650 Gramm,aldi-nord,0.275
1945,Gut Bio Apfelschorle,0.89,100 ml,Pet-Flasche 0.75 L,aldi-nord,0.119
1946,Gut Bio Apfelmus,0.99,100 ml,Glas 370 ML,aldi-nord,0.268
1947,Gut Bio Brechbohnen,1.89,100 Gramm,Beutel 750 Gramm,aldi-nord,0.252
1948,Gut Bio Karotten,1.89,100 Gramm,Beutel 750 Gramm,aldi-nord,0.252
1949,Gut Bio Olivenöl,4.59,100 ml,Flasche Glas 0.75 L,aldi-nord,0.612
1950,Gut Bio Rinder Hackfleisch,3.59,100 Gramm,Packung 400 Gramm,aldi-nord,0.898
1951,Gut Bio Rindergulasch,4.59,100 Gramm,Packung 400 Gramm,aldi-nord,1.1480000000000001
1952,Gut Bio Wiener Würstchen,2.49,100 Gramm,Packung 200 Gramm,aldi-nord,1.2449999999999999
1953,Gut Bio Bio Nürnberger Rostbratwurst,2.99,100 Gramm,Packung 250 Gramm,aldi-nord,1.2
1954,"Gut Bio Haltbare fettarme Landmilch 1,5%",0.95,100 Gramm,Getränkekarton 1 Gramm,aldi-nord,95.0
1955,"Gut Bio Haltbare Landmilch 3,8%",1.05,100 Gramm,Getränkekarton 1 Gramm,aldi-nord,105.0
1956,Milsa+ Sykr,0.99,100 Gramm,Becher 500 Gramm,aldi-nord,0.198
1957,Sölde Köttbullar,1.49,100 Gramm,Packung 250 Gramm,aldi-nord,0.6
1958,"Bel Royal Edelmarzipan Taler mit Orange,  in Milchschokolade",2.99,100 Gramm,Packung 300 Gramm,aldi-nord,1.0
1959,"Bel Royal Edelmarzipan Taler mit Kirsche,  in Milchschokolade",2.99,100 Gramm,Packung 300 Gramm,aldi-nord,1.0
1960,"Bel Royal Edelmarzipan Taler mit Pflaume ind Madeira, überzogen mit Zartbitterschokolade",2.99,100 Gramm,Packung 300 Gramm,aldi-nord,1.0
1961,Hofburger Käse für den Ofen Chili,1.69,100 Gramm,Packung 180 Gramm,aldi-nord,0.94
1962,Hofburger Käse für den Ofen cremig mild,1.69,100 Gramm,Packung 180 Gramm,aldi-nord,0.94
1963,Tamara Konfitüre extra Heidelbeere,1.15,100 Gramm,Glas 370 Gramm,aldi-nord,0.31
1964,Goldähren Dinkelmehl Type 1050,1.39,100 Gramm,Packung 1000 Gramm,aldi-nord,0.13899999999999998
1965,Goldähren Dinkel Vollkornmehl,1.39,100 Gramm,Packung 1000 Gramm,aldi-nord,0.13899999999999998
1966,Goldähren Dinkelmehl Type 630,1.39,100 Gramm,Packung 1000 Gramm,aldi-nord,0.13899999999999998
1967,Albona Genießerkuchen Kirche,1.59,100 Gramm,Packung 435 Gramm,aldi-nord,0.366
1968,Buttella Frühstücks Margarine,0.75,100 Gramm,Becher 500 Gramm,aldi-nord,0.15
1969,Aldi Nord Jod Salz,0.19,100 Gramm,Packung 500 Gramm,aldi-nord,0.038
1970,Milsa+ Kokosnuss Drink,1.09,100 ml,Getränkekarton 1 L,aldi-nord,0.10900000000000001
1971,Milsa+ Mandel Drink ungesüßt,1.09,100 ml,Packung 1 L,aldi-nord,0.10900000000000001
1972,Milsa+ Mandel Drink gesüßt,1.09,100 ml,Packung 1 L,aldi-nord,0.10900000000000001
1973,Tillmans Mini Knusper Cordon Bleu,2.59,100 Gramm,Packung 400 Gramm,aldi-nord,0.648
1974,Tillmans Mini Knusper Schnitzel,2.59,100 Gramm,Packung 400 Gramm,aldi-nord,0.648
1975,Golden Fruit Williams Christ Birnen Halbe Frucht,1.29,100 ml,Dose 850 ML,aldi-nord,0.152
1976,Gut Bio Gemüsebrühe,0.99,100 Gramm,Glas 140 Gramm,aldi-nord,0.71
1977,Delikato Cocktail Sauce,0.55,100 ml,Flasche Glas 250 ML,aldi-nord,0.22
1978,Scholetta / Aldi Nord DELUXE Chocolate Sticks Latte Machiato,1.59,100 Gramm,Packung 125 Gramm,aldi-nord,1.27
1979,Portland Knoblauch Pfeffer Gewürzzubereitung,1.59,100 Gramm,Mühle 70 Gramm,aldi-nord,2.27
1980,Dandesan Dänischer Schnittkäse sahnig mild,1.69,100 Gramm,Packung 200 Gramm,aldi-nord,0.85
1981,"Jogging / Aldi Nord Leicht Scnittkäse Pikanter, 18 % Fett",1.69,100 Gramm,Packung 200 Gramm,aldi-nord,0.85
1982,Stemberg Bio Gewürzmischung Tandoori,2.49,100 Gramm,Würzdose 80 Gramm,aldi-nord,3.11
1983,Hofburger Gouda Käsescheiben,2.25,100 Gramm,Packung 400 Gramm,aldi-nord,0.56
1984,Albona Rührkuchensortiment Stracciatella,1.19,100 Gramm,Packung 400 Gramm,aldi-nord,0.298
1985,Eldena Body Milk für trockene Haut,1.15,100 Gramm,Flasche Kunststoff 500 Gramm,aldi-nord,0.22999999999999998
1986,Medion Aldi Nord CD Rohlinge CD-R 80,7.59,Preis pro 100 Stück,Pack 50 Stück,aldi-nord,15.18
1987,Rolffes Hauchfein Excellence Premium Bierschinken,1.39,100 Gramm,Packung 125 Gramm,aldi-nord,1.11
1988,Civino / Aldi Nord Amaro,5.99,100 ml,Flasche Glas 0.7 L,aldi-nord,0.8560000000000001
1989,Wies Gart / Aldi Nord Activ Schorle Apfel Cranberry,0.49,100 ml,Pet-Flasche 0.75 L,aldi-nord,0.065
1990,Trader Joes Thunfisch in eigenem Saft,0.69,100 Gramm,Dose 195 Gramm,aldi-nord,0.35
1991,Satessa Slipeinlagen extra groß,1.19,Preis pro 100 Stück,Packung 35 Stück,aldi-nord,3.4
1992,Meine Metzgerei / Aldi Gefüllter Putenrollbraten,4.79,100 Gramm,Packung 1000 Gramm,aldi-nord,0.479
1993,Meine Metzgerei / Aldi Putenoberkeule,3.49,100 Gramm,Packung 1000 Gramm,aldi-nord,0.34900000000000003
1994,Meine Metzgerei / Aldi Rinderrouladen,4.99,100 Gramm,Packung 500 Gramm,aldi-nord,0.998
1995,Meine Metzgerei / Aldi Marinierter Lammlachs,5.4,100 Gramm,Folie 200 Gramm,aldi-nord,2.7
1996,Meine Metzgerei / Aldi Rumpsteaks,5.7,100 Gramm,Folie 300 Gramm,aldi-nord,1.9
1997,Meine Metzgerei / Aldi Hüftsteaks,5.99,100 Gramm,Folie 375 Gramm,aldi-nord,1.6
1998,Haribo Mäuse Trio,0.89,100 Gramm,Beutel 250 Gramm,aldi-nord,0.36
1999,Delikato Asia  Sauce Süß-Sauer,0.85,100 ml,Flasche Glas 300 ML,aldi-nord,0.28
2000,Chateau Schokoriegel Erdbeer Joghurt,1.09,Preis pro Stück,Packung 11 Stück,aldi-nord,0.1
2001,Delikato Asia Sauce Pflaumen,0.85,100 ml,Flasche Glas 300 ML,aldi-nord,0.28
2002,Delikato Asia Chili Knoblauch Sauce,0.85,100 ml,Flasche Glas 300 ML,aldi-nord,0.28
2003,Delikato Asia Sweet-Chili Sauce,0.85,100 ml,Flasche Glas 300 ML,aldi-nord,0.28
2004,Delikato Asia Curry Sauce,0.85,100 ml,Flasche Glas 300 ML,aldi-nord,0.28
2005,Delikato Asia  Sauce Mango-Orange,0.85,100 ml,Flasche Glas 300 ML,aldi-nord,0.28
2006,Delikato Jäger Sauce,1.19,100 ml,Flasche Glas 500 ML,aldi-nord,0.24
2007,Trader Joes Cranberries Stark gezuckert,1.19,100 ml,Glas 370 ML,aldi-nord,0.32
2008,Aldi Nord Grüner Veltliner Kabinett trocken,2.29,100 ml,Flasche Glas 0.75 L,aldi-nord,0.305
2009,Pottkieker Rheinischer Sauerbraten,1.49,100 Gramm,Schale 350 Gramm,aldi-nord,0.426
2010,Albona Apfeltorte,0.99,100 ml,Flasche Glas 750 ML,aldi-nord,0.132
2011,Havel Krone Tomaten Gewürz Ketchup,1.69,100 Gramm,Packung 462 Gramm,aldi-nord,0.37
2012,Albona Feine Torte Eierschnecke,4.69,100 Gramm,Glas 450 Gramm,aldi-nord,1.042
2013,Greece Grüne Bohnen in Tomatensauce,0.49,100 ml,Flasche Glas 250 ML,aldi-nord,0.2
2014,Greece Kretischer Honig,5.49,100 Gramm,Packung 500 Gramm,aldi-nord,1.1
2015,Delikato Curry Sauce,0.69,100 ml,Flasche Kunststoff 1.5 L,aldi-nord,0.046
2016,Freihofer Gourmet Frische Belgische Pralinen Dunkle Mischung,0.89,100 Gramm,Packung 133 Gramm,aldi-nord,0.67
2017,Sterngold Orangen-Nektar,0.89,100 Gramm,Packung 133 Gramm,aldi-nord,0.67
2018,"Lys De France Frischkäse Kräuter, 8 x 16,6 g",0.69,100 ml,Flasche Kunststoff 500 ML,aldi-nord,0.14
2019,"Lys De France Frischkäse Walnuss, 8 x 16,6 g",0.69,100 ml,Flasche Kunststoff 500 ML,aldi-nord,0.13799999999999998
2020,Mildeen Shampoo Hair Care Energy,0.59,100 ml,Dose 50 ML,aldi-nord,1.18
2021,Mildeen Shampoo Hair Care Kräuter,0.99,100 ml,Flasche Glas 0.5 L,aldi-nord,0.2
2022,Caribic Bodycare Deo Roll-on Intensiv,1.39,100 Gramm,Beutel 400 Gramm,aldi-nord,0.35
2023,"Casa Morando Pizza 3-er Edel Salami, 3 x 350 g",2.69,100 Gramm,Packung 1050 Gramm,aldi-nord,0.26
2024,Mucci Kinder Eis Simsalabim 4 verschiedene Sorten,1.99,100 ml,Packung 608 ML,aldi-nord,0.327
2025,"River Iso-light Isotonisches Getränk, 6 x 0.5 L",1.49,100 ml,Pack 3 L,aldi-nord,0.05
2026,Mucci Eiskrem Mini Mix Premium 12 x 50 g,1.89,100 Gramm,Packung 600 Gramm,aldi-nord,0.315
2027,Mucci Eiskrem Santo Box Erdbeere,1.39,Preis pro Stück,Packung 8 Stück,aldi-nord,0.17
2028,Mucci Eiskrem Santo Box Vanille,1.39,Preis pro Stück,Packung 8 Stück,aldi-nord,0.17
2029,Astro Delikatess Lachsschinken Classic,1.15,100 Gramm,Packung 100 Gramm,aldi-nord,1.15
2030,Astro Delikatess Lachsschinken Graved Art,1.15,100 Gramm,Packung 100 Gramm,aldi-nord,1.15
2031,"Mucci Eis Spezialitäten Becher Vanille-Karamell Vanille-Karamell, 3 x 170 ml",1.49,100 ml,Becher 510 ML,aldi-nord,0.292
2032,Schulte Schinken-Pfefferlinge 6 Stück,2.09,100 Gramm,Vakuum 300 Gramm,aldi-nord,0.7
2033,Knixx Crisp Joghurt & Vanilla,0.39,100 Gramm,Becher 175 Gramm,aldi-nord,0.22
2034,"Chateau Schoko Knusper Riegel Zartbitter, 10 Stück",1.15,100 Gramm,Packung 180 Gramm,aldi-nord,0.64
2035,Traders Joes Ananas Stücke ganze Scheiben,0.65,100 ml,Dose 580 ML,aldi-nord,0.11200000000000002
2036,Feurich Kartoffelsticks Salz,0.79,100 Gramm,Beutel 125 Gramm,aldi-nord,0.63
2037,Feurich Kartoffelsticks Sour Cream & Onion Geschmack,0.79,100 Gramm,Beutel 125 Gramm,aldi-nord,0.63
2038,Feurich Kartoffelsticks Paprika,0.79,100 Gramm,Beutel 125 Gramm,aldi-nord,0.63
2039,Gut Bio Lyoner Paprika in Scheiben,1.69,100 Gramm,Packung 125 Gramm,aldi-nord,1.35
2040,Casale Parmigiano Reggiano,1.79,100 Gramm,Packung 125 Gramm,aldi-nord,1.43
2041,Meierkamp Kirsch Grütze,2.39,100 Gramm,Eimer 1000 Gramm,aldi-nord,0.23900000000000002
2042,Chateau Nuss Schokolade Trauben Nuss,1.09,100 Gramm,Tafel 200 Gramm,aldi-nord,0.55
2043,Caribic Bodycare Intensiv Deo Roll-on sensitive,0.59,100 ml,Dose 50 ML,aldi-nord,1.18
2044,Caribic Bodycare Intensiv Deo Roll-on cotton dry,0.59,100 ml,Dose 50 ML,aldi-nord,1.18
2045,La Villa / Aldi Nord Olivenöl Extra vergine,3.19,100 ml,Flasche Glas 0.75 L,aldi-nord,0.425
2046,Klostergarten Delikatess Gurkenfäßchen Auslese,0.79,100 ml,Glas 720ml,aldi-nord,0.11000000000000001
2047,Chateau Aldi/Nord Milch Mäuse Haselnuss,1.59,100 Gramm,Packung 210 Gramm,aldi-nord,0.76
2048,"Chateau Aldi Nord Chocisserie Mischung, 6 verschiedener Sorten",1.99,100 Gramm,Packung 210 Gramm,aldi-nord,0.95
2049,Chateau Aldi Nord Chocisserie Caramelpralinen,1.99,100 Gramm,Packung 221 Gramm,aldi-nord,0.9
2050,Knixx Crisp Joghurt & Banane,0.39,100 Gramm,Becher 175 Gramm,aldi-nord,0.22
2051,Le Coq de France Finesse in Scheiben,2.19,100 Gramm,Packung 200 Gramm,aldi-nord,1.1
2052,Biscotto Blätterteigfächer Stangenform,1.59,100 Gramm,Packung 225 Gramm,aldi-nord,0.71
2053,Bauernglück Hähnchen Minutensteaks Mediterran,2.79,100 Gramm,Packung 400 Gramm,aldi-nord,0.6980000000000001
2054,Bauernglück Hähnchen Minutensteaks Gartenkräuter,2.79,100 Gramm,Packung 400 Gramm,aldi-nord,0.6980000000000001
2055,Conradl 5 Kinderhörnchen mit Nuss- Nugatcreme gefüllt,0.99,100 Gramm,Packung 240 Gramm,aldi-nord,0.41
2056,Solo Feuchtes Toilettenpapier Kamille 2 x 70 Stück,1.29,Preis pro 100 Stück,Packung 140 Stück,aldi-nord,0.92
2057,Solo Feuchtes Toilettenpapier Sensitive 2 x 70 Stück,1.29,Preis pro 100 Stück,Packung 140 Stück,aldi-nord,0.92
2058,Landschinken am Stück,2.89,100 Gramm,Packung 375 Gramm,aldi-nord,0.77
2059,Fischfinesse Kap Seehechtfilets Natur,3.59,100 Gramm,Packung 400 Gramm,aldi-nord,0.898
2060,Feurich Stapelchips Chili Würzung,1.19,100 Gramm,Dose 175 Gramm,aldi-nord,0.68
2061,Feurich Stapelchips Sour Cream & Onion Geschmack,1.19,100 Gramm,Dose 175 Gramm,aldi-nord,0.68
2062,Trader Joes Blattsalat Rohkost Mix,0.89,100 Gramm,Beutel 200 Gramm,aldi-nord,0.45
2063,Leberkäse,1.89,100 Gramm,Packung 400 Gramm,aldi-nord,0.47300000000000003
2064,Westminster / Aldi Nord Ingwertee pur,1.39,100 Gramm,Packung 25 Gramm,aldi-nord,5.56
2065,Westminster / Aldi Nord Ingwertee Ingwer Zitronengras,1.39,100 Gramm,Packung 25 Gramm,aldi-nord,5.56
2066,Westminster / Aldi Nord Ingwertee Ingwer Orange,1.39,100 Gramm,Packung 25 Gramm,aldi-nord,5.56
2067,Rolffes / Aldi Nord Delikatess Rohschinken,2.19,100 Gramm,Packung 175 Gramm,aldi-nord,1.25
2068,Vierwälder Harzer Käse,1.15,100 Gramm,Folie 200 Gramm,aldi-nord,0.58
2069,Strong Force Energy Drink zero,1.99,100 ml,Pack 1.98 L,aldi-nord,0.101
2070,Gut Bio Toskana Bällchen,1.85,100 Gramm,Packung 200 Gramm,aldi-nord,0.93
2071,Alpspitz Edamer gestiftelt,1.49,100 Gramm,Beutel 250 Gramm,aldi-nord,0.6
2072,Kings Crown / Aldi Nord Stangenspargel,0.99,100 ml,Glas 370 ML,aldi-nord,0.27
2073,Casa Morando Aldi Nord Mozzarella jogging leicht,0.49,100 Gramm,Beutel 125 Gramm,aldi-nord,0.39
2074,"Sinnack Roggenkrüstchen Weizenbrötchen, 8 Stück",0.79,Preis pro Stück,Beutel 8 Stück,aldi-nord,0.1
2075,Chateau Schokolade Rahm Mandel,1.09,100 Gramm,Packung 200 Gramm,aldi-nord,0.55
2076,Bauernglück Schweinefilets,9.59,100 Gramm,Packung 1000 Gramm,aldi-nord,0.959
2077,Hofburger Gouda gerieben,1.85,100 Gramm,Packung 250 Gramm,aldi-nord,0.74
